tagged text	entity type	term id
antlers	-25	BTO:0001684
fossil	-27	ENVO:00002164
antlers	-25	BTO:0001684
skeleton	-25	BTO:0001486
antlers	-25	BTO:0001684
Reindeer	-2	NCBI:9870
skull	-25	BTO:0001295
Deer	-2	NCBI:9850
antlers	-25	BTO:0001684
Megaceros	-2	NCBI:13812
skull	-25	BTO:0001295
skulls	-25	BTO:0001295
Giraffe	-2	NCBI:9894
orbit	-25	BTO:0004687
bog	-27	ENVO:00000043
antlers	-25	BTO:0001684
skull	-25	BTO:0001295
peat	-27	ENVO:00005774
antlers	-25	BTO:0001684
Deer	-2	NCBI:9850
Megaceros	-2	NCBI:13812
fossils	-27	ENVO:00002164
antler	-25	BTO:0001684
antler	-25	BTO:0001684
freshwater	-27	ENVO:00000873
freshwater	-27	ENVO:00002011
coast	-27	ENVO:00000303
jaw	-25	BTO:0001749
antler	-25	BTO:0001684
FOSSIL	-27	ENVO:00002164
MAMMALIA	-2	NCBI:40674
Mammoth	-2	NCBI:37348
Mammoth	-2	NCBI:37349
peat-bog	-27	ENVO:00000044
Antlers	-25	BTO:0001684
Megaceros	-2	NCBI:13812
street	-27	ENVO:00000064
gravel	-27	ENVO:01000018
peat-bogs	-27	ENVO:00000044
Megaceros	-2	NCBI:13812
skeleton	-25	BTO:0001486
freshwater	-27	ENVO:00000873
freshwater	-27	ENVO:00002011
hollows	-27	ENVO:00000100
fossils	-27	ENVO:00002164
Isle	-27	ENVO:00000098
elevation	-27	ENVO:00000176
mouth	-25	BTO:0001090
Megaceros	-2	NCBI:13812
antlers	-25	BTO:0001684
caverns	-27	ENVO:00000067
jaw	-25	BTO:0001749
Megaceros	-2	NCBI:13812
skull	-25	BTO:0001295
cavern	-27	ENVO:00000067
palate	-25	BTO:0001779
Aurochs	-2	NCBI:9909
fossil	-27	ENVO:00002164
molars	-25	BTO:0001759
mina	-2	NCBI:705236
fossil	-27	ENVO:00002164
molars	-25	BTO:0001759
Megaceros	-2	NCBI:13812
Deer	-2	NCBI:9850
Megaceros	-2	NCBI:13812
Mammoth	-2	NCBI:37348
Mammoth	-2	NCBI:37349
Rhinoceroses	-2	NCBI:9803
Mammalia	-2	NCBI:40674
peat-bogs	-27	ENVO:00000044
gravel-pits	-27	ENVO:00000473
human	-2	NCBI:9606
skeleton	-25	BTO:0001486
human	-2	NCBI:9606
gravel-pit	-27	ENVO:00000473
Ass	-2	NCBI:9793
Sheep	-2	NCBI:9940
river	-27	ENVO:00000022
river	-27	ENVO:00000022
Goat	-2	NCBI:9925
Red Deer	-2	NCBI:9860
Sheep	-2	NCBI:9940
fossil	-27	ENVO:00002164
Mammalia	-2	NCBI:40674
human	-2	NCBI:9606
Mammalia	-2	NCBI:40674
Wild Boar	-2	NCBI:9823
Goat	-2	NCBI:9925
freshwater	-27	ENVO:00000873
freshwater	-27	ENVO:00002011
Cervus	-2	NCBI:9859
Megaceros	-2	NCBI:13812
island	-27	ENVO:00000098
Rhinoceros	-2	NCBI:9808
Hippopotamus	-2	NCBI:9832
Hippopotamus	-2	NCBI:9833
Mollusks	-2	NCBI:6447
island	-27	ENVO:00000098
Elephant	-2	NCBI:9783
Elephant	-2	NCBI:9785
Elephant	-2	NCBI:99490
Rhinoceros	-2	NCBI:9808
freshwater	-27	ENVO:00000873
freshwater	-27	ENVO:00002011
coast	-27	ENVO:00000303
Mammalia	-2	NCBI:40674
Arvicola	-2	NCBI:10049
Felis	-2	NCBI:9682
Ursus	-2	NCBI:9639
Cervus	-2	NCBI:9859
Equus	-2	NCBI:35510
Equus	-2	NCBI:9789
Elephas	-2	NCBI:9782
Hippopotamus	-2	NCBI:9832
Hippopotamus	-2	NCBI:9833
Rhinoceros	-2	NCBI:9808
caverns	-27	ENVO:00000067
fossils	-27	ENVO:00002164
coast	-27	ENVO:00000303
Insectivora	-2	NCBI:9362
Rodentia	-2	NCBI:9989
crag	-27	ENVO:00000089
crag	-27	ENVO:00000481
Mammalia	-2	NCBI:40674
fossil	-27	ENVO:00002164
island	-27	ENVO:00000098
slate	-27	ENVO:01000274
Mammalia	-2	NCBI:40674
Sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
hollows	-27	ENVO:00000100
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
valley	-27	ENVO:00000100
outcrops	-27	ENVO:01000302
limestone	-27	ENVO:00002053
sandstone	-27	ENVO:00002055
cutting	-27	ENVO:00000474
sandstone	-27	ENVO:00002055
cutting	-27	ENVO:00000474
sandstone	-27	ENVO:00002055
cutting	-27	ENVO:00000474
Silt	-27	ENVO:01000016
Sandstone	-27	ENVO:00002055
Culvert	-27	ENVO:00000029
basalts	-27	ENVO:01000236
limestones	-27	ENVO:00002053
slates	-27	ENVO:01000274
limestones	-27	ENVO:00002053
boulders	-27	ENVO:01000243
slate	-27	ENVO:01000274
limestones	-27	ENVO:00002053
mountain	-27	ENVO:00000081
limestones	-27	ENVO:00002053
Boulders	-27	ENVO:01000243
boulders	-27	ENVO:01000243
silt	-27	ENVO:01000016
pebbles	-27	ENVO:00002139
silt	-27	ENVO:01000016
sandstone	-27	ENVO:00002055
fossil	-27	ENVO:00002164
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
nodules	-25	BTO:0001190
pebble	-27	ENVO:00002139
fossil	-27	ENVO:00002164
plants	-2	NCBI:3193
plants	-25	BTO:0001481
sandstone	-27	ENVO:00002055
salmon	-2	NCBI:292004
shale	-27	ENVO:00002056
plants	-2	NCBI:3193
plants	-25	BTO:0001481
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
trough	-27	ENVO:00000499
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
sandstone	-27	ENVO:00002055
Heart	-25	BTO:0000562
Fossil	-27	ENVO:00002164
Reptiles	-2	NCBI:1294634
Reptiles	-2	NCBI:8459
Reptiles	-2	NCBI:8504
Fishes	-2	NCBI:117565
Fishes	-2	NCBI:117569
Fishes	-2	NCBI:118072
Fishes	-2	NCBI:7777
Fishes	-2	NCBI:7878
Fishes	-2	NCBI:7898
Fossil	-27	ENVO:00002164
Heart	-25	BTO:0000562
Railway	-27	ENVO:00000065
Plants	-2	NCBI:3193
Plants	-25	BTO:0001481
Heart	-25	BTO:0000562
Fossil	-27	ENVO:00002164
Railway	-27	ENVO:00000065
Secretions	-25	BTO:0002979
Skeleton	-25	BTO:0001486
Vertebrata	-2	NCBI:1261581
Vertebrata	-2	NCBI:7742
Annelida	-2	NCBI:6340
Crustacea	-2	NCBI:6657
Foraminifera	-2	NCBI:29178
Echinodermata	-2	NCBI:7586
island	-27	ENVO:00000098
island	-27	ENVO:00000098
shore	-27	ENVO:00000304
Reptilia	-2	NCBI:1294634
Reptilia	-2	NCBI:8459
Reptilia	-2	NCBI:8504
Sauria	-2	NCBI:32561
Lacerta	-2	NCBI:8523
Anguis	-2	NCBI:102177
Vertebrata	-2	NCBI:1261581
Vertebrata	-2	NCBI:7742
Turdus	-2	NCBI:9186
Cuculus	-2	NCBI:33592
Glareola pratincola	-2	NCBI:43316
Naucrates ductor	-2	NCBI:875791
L. variabilis	-2	NCBI:1162756
L. variabilis	-2	NCBI:1334550
L. variabilis	-2	NCBI:1430804
L. variabilis	-2	NCBI:1492771
L. variabilis	-2	NCBI:1499329
L. variabilis	-2	NCBI:153704
L. variabilis	-2	NCBI:1582087
L. variabilis	-2	NCBI:1593455
L. variabilis	-2	NCBI:1820126
L. variabilis	-2	NCBI:1941391
L. variabilis	-2	NCBI:2016622
L. variabilis	-2	NCBI:2054488
L. variabilis	-2	NCBI:2060991
L. variabilis	-2	NCBI:344081
L. variabilis	-2	NCBI:472384
L. variabilis	-2	NCBI:680100
Lepus Hibernicus	-2	NCBI:2059307
Ophidia	-2	NCBI:8570
Coluber	-2	NCBI:8589
vee	-2	NCBI:11036
Natrix	-2	NCBI:8583
sameas	-2	NCBI:582002
Vipera	-2	NCBI:8703
i ve O	-2	NCBI:1902184
Batrachia	-2	NCBI:41666
Batrachia	-2	NCBI:633652
sameas	-2	NCBI:582002
Salamandra	-2	NCBI:57569
sameas	-2	NCBI:582002
lM 5	-25	CLDB:0003234
island	-27	ENVO:00000098
scale	-25	BTO:0005055
island	-27	ENVO:00000098
islands	-27	ENVO:00000098
temperate	-27	ENVO:01000206
reptiles	-2	NCBI:1294634
reptiles	-2	NCBI:8459
reptiles	-2	NCBI:8504
Channel	-27	ENVO:00000395
Islands	-27	ENVO:00000098
Islands	-27	ENVO:00000098
Channel	-27	ENVO:00000395
Islands	-27	ENVO:00000098
Aves	-2	NCBI:8782
Mammalia	-2	NCBI:40674
Mollusca	-2	NCBI:6447
Reptilia	-2	NCBI:1294634
Reptilia	-2	NCBI:8459
Reptilia	-2	NCBI:8504
Annelida	-2	NCBI:6340
Crustacea	-2	NCBI:6657
Mollusca	-2	NCBI:6447
sandy	-27	ENVO:01000017
Vertebrata	-2	NCBI:1261581
Vertebrata	-2	NCBI:7742
Mammalia	-2	NCBI:40674
Myoxus	-2	NCBI:41260
Talpa	-2	NCBI:9374
Crocidura	-2	NCBI:36801
tuberculatus	-2	NCBI:133114
Islands	-27	ENVO:00000098
Mammalia	-2	NCBI:40674
island	-27	ENVO:00000098
coast	-27	ENVO:00000303
MOLLUSCA	-2	NCBI:6447
Mollusca	-2	NCBI:6447
Cork	-25	BTO:0003378
coast	-27	ENVO:00000303
Minerals	-27	ENVO:01000256
Shells	-25	BTO:0004659
coast	-27	ENVO:00000303
Cork	-25	BTO:0003378
Geo	-27	ENVO:00000032
shores	-27	ENVO:00000304
Geo	-27	ENVO:00000032
coast	-27	ENVO:00000303
shores	-27	ENVO:00000304
Mollusca	-2	NCBI:6447
freshwater	-27	ENVO:00000873
freshwater	-27	ENVO:00002011
Cork	-25	BTO:0003378
Mollusca	-2	NCBI:6447
Tunicata	-2	NCBI:7712
branchia	-2	NCBI:118513
branchia	-25	BTO:0000518
Mollusca	-2	NCBI:6447
freshwater	-27	ENVO:00000873
freshwater	-27	ENVO:00002011
Mollusca	-2	NCBI:6447
Mollusca	-2	NCBI:6447
Nudibranchia	-2	NCBI:70849
CEPHALOPODA	-2	NCBI:6605
Sepia officinalis	-2	NCBI:6610
Sepia	-2	NCBI:6609
loligo	-2	NCBI:6616
vari	-2	NCBI:1239057
y media	-2	NCBI:45504
Octopus vulgaris	-2	NCBI:6645
Eledone	-2	NCBI:6639
Octopus	-2	NCBI:6643
Sepia	-2	NCBI:6609
Sepia	-2	NCBI:6609
Sepiola Rondeletii	-2	NCBI:638795
sepiola	-2	NCBI:34536
Oweni	-2	NCBI:495425
Rossia	-2	NCBI:216821
Rossia	-2	NCBI:34532
Spirula	-2	NCBI:34540
Mollusca	-2	NCBI:6447
Coasts	-27	ENVO:00000303
bays	-27	ENVO:00000032
bays	-27	ENVO:00000032
Cork	-25	BTO:0003378
Cephalopoda	-2	NCBI:6605
Loligo	-2	NCBI:6616
Cephalopoda	-2	NCBI:6605
Eledone	-2	NCBI:6639
Octopus vulgaris	-2	NCBI:6645
Octopus vulgaris	-2	NCBI:6645
Eledone Aldrovandi	-2	NCBI:102876
Loligo subulata	-2	NCBI:54069
Rossia	-2	NCBI:216821
Rossia	-2	NCBI:34532
Oweni	-2	NCBI:495425
Mollusca	-2	NCBI:6447
Peracle	-2	NCBI:649080
coast	-27	ENVO:00000303
Pteropoda	-2	NCBI:977783
coast	-27	ENVO:00000303
Hyalea	-2	NCBI:145814
Cork	-25	BTO:0003378
beach	-27	ENVO:00000091
A. sulcata	-2	NCBI:1384766
A. sulcata	-2	NCBI:1487562
A. sulcata	-2	NCBI:1527573
A. sulcata	-2	NCBI:1561977
A. sulcata	-2	NCBI:388697
A. sulcata	-2	NCBI:462886
A. sulcata	-2	NCBI:6108
Spirula	-2	NCBI:34540
Spirula	-2	NCBI:34540
Sagitta	-2	NCBI:10230
Channel	-27	ENVO:00000395
Sagitta	-2	NCBI:10230
Cork	-25	BTO:0003378
Mollusca	-2	NCBI:6447
coast	-27	ENVO:00000303
D. verrucosa	-2	NCBI:1200667
D. verrucosa	-2	NCBI:1237540
D. verrucosa	-2	NCBI:1539872
D. verrucosa	-2	NCBI:44636
D. nigricans	-2	NCBI:1150639
D. nigricans	-2	NCBI:1648415
D. nigricans	-2	NCBI:1737398
D. nigricans	-2	NCBI:1908321
D. nigricans	-2	NCBI:213861
D. nigricans	-2	NCBI:377550
D. nigricans	-2	NCBI:749617
D. nigricans	-2	NCBI:76925
Pilosa	-2	NCBI:948950
Goniodoris nodosa	-2	NCBI:71309
Polycera	-2	NCBI:71375
Euplocamus	-2	NCBI:753327
claviger	-2	NCBI:1535452
E. pulcher	-2	NCBI:1487335
E. pulcher	-2	NCBI:1633416
E. pulcher	-2	NCBI:1689424
Cav	-2	NCBI:1051671
Cav	-2	NCBI:12618
Tritonia Hombergii	-2	NCBI:1676591
Plebeia	-2	NCBI:57566
T. lactea	-2	NCBI:177532
M. ornata	-2	NCBI:1112532
M. ornata	-2	NCBI:1132445
M. ornata	-2	NCBI:143526
M. ornata	-2	NCBI:1518528
M. ornata	-2	NCBI:152777
M. ornata	-2	NCBI:160690
M. ornata	-2	NCBI:164531
M. ornata	-2	NCBI:1710509
M. ornata	-2	NCBI:1718906
M. ornata	-2	NCBI:1719761
M. ornata	-2	NCBI:389946
M. ornata	-2	NCBI:858329
M. ornata	-2	NCBI:979620
pallida	-25	BTO:0002246
Alderia	-2	NCBI:369573
Nudibranchia	-2	NCBI:70849
concinna	-2	NCBI:676609
Alderia	-2	NCBI:369573
Mollusca	-2	NCBI:6447
coast	-27	ENVO:00000303
Isle	-27	ENVO:00000098
Alderia	-2	NCBI:369573
coast	-27	ENVO:00000303
coast	-27	ENVO:00000303
Pleurobranchus	-2	NCBI:157720
plum	-2	NCBI:3758
Lamellaria	-2	NCBI:217738
Aplysia depilans	-2	NCBI:76186
Geo	-27	ENVO:00000032
coast	-27	ENVO:00000303
akera	-2	NCBI:71500
B. striata	-2	NCBI:1847782
B. striata	-2	NCBI:1980151
B. striata	-2	NCBI:322110
B. striata	-2	NCBI:413681
B. striata	-2	NCBI:433628
B. striata	-2	NCBI:515347
B. striata	-2	NCBI:78707
B. striata	-2	NCBI:82218
B. striata	-2	NCBI:82573
B. striata	-2	NCBI:862595
Diaphana	-2	NCBI:71508
pellucida	-25	BTO:0003448
Aplysia	-2	NCBI:6499
L. cinereus	-2	NCBI:1267248
L. cinereus	-2	NCBI:1717416
L. cinereus	-2	NCBI:256056
L. cinereus	-2	NCBI:257879
L. cinereus	-2	NCBI:611225
L. cinereus	-2	NCBI:637855
L. cinereus	-2	NCBI:86020
Limax maximus	-2	NCBI:146086
L. variegatus	-2	NCBI:106758
L. variegatus	-2	NCBI:1266672
L. variegatus	-2	NCBI:1874220
L. variegatus	-2	NCBI:256747
L. variegatus	-2	NCBI:383667
L. variegatus	-2	NCBI:60158
L. variegatus	-2	NCBI:61662
L. variegatus	-2	NCBI:706281
L. variegatus	-2	NCBI:7654
L. variegatus	-2	NCBI:9455
shale	-27	ENVO:00002056
Vitrina pellucida	-2	NCBI:145599
Helix aspersa	-2	NCBI:6535
Helix aspersa	-2	NCBI:794958
eels	-2	NCBI:7933
Peas	-2	NCBI:3888
Cork	-25	BTO:0003378
Helix	-2	NCBI:6534
aculeata	-2	NCBI:7434
concinna	-2	NCBI:676609
H. variabilis	-2	NCBI:1028043
H. variabilis	-2	NCBI:106892
H. variabilis	-2	NCBI:177202
H. variabilis	-2	NCBI:302110
H. variabilis	-2	NCBI:31910
H. variabilis	-2	NCBI:467703
H. variabilis	-2	NCBI:479611
H. variabilis	-2	NCBI:48856
H. variabilis	-2	NCBI:611483
H. variabilis	-2	NCBI:709148
H. striata	-2	NCBI:1202453
H. striata	-2	NCBI:1207191
H. striata	-2	NCBI:1210421
H. striata	-2	NCBI:1342020
H. striata	-2	NCBI:158032
H. striata	-2	NCBI:1588656
H. striata	-2	NCBI:1772027
H. striata	-2	NCBI:1875515
H. striata	-2	NCBI:265988
H. striata	-2	NCBI:610399
H. striata	-2	NCBI:82573
H. radiata	-2	NCBI:122537
H. radiata	-2	NCBI:1296365
H. radiata	-2	NCBI:1602206
H. radiata	-2	NCBI:342001
alliaria	-2	NCBI:126269
H. nitida	-2	NCBI:1009515
H. nitida	-2	NCBI:108872
H. nitida	-2	NCBI:1127257
H. nitida	-2	NCBI:1136202
H. nitida	-2	NCBI:1140402
H. nitida	-2	NCBI:1318716
H. nitida	-2	NCBI:1374166
H. nitida	-2	NCBI:1499340
H. nitida	-2	NCBI:152353
H. nitida	-2	NCBI:254095
H. nitida	-2	NCBI:259664
H. nitida	-2	NCBI:574071
H. nitida	-2	NCBI:646078
H. nitida	-2	NCBI:654462
H. nitida	-2	NCBI:751827
cellaria	-2	NCBI:97241
nitidula	-2	NCBI:577258
lucida	-2	NCBI:509419
amphibia	-2	NCBI:8292
gracilis	-25	BTO:0000536
B. fasciatus	-2	NCBI:1707691
B. fasciatus	-2	NCBI:219385
B. fasciatus	-2	NCBI:338688
B. fasciatus	-2	NCBI:46195
B. fasciatus	-2	NCBI:763483
B. fasciatus	-2	NCBI:8613
alata	-2	NCBI:135884
alata	-2	NCBI:1869444
alata	-2	NCBI:321034
alata	-2	NCBI:45677
alata	-2	NCBI:58810
alata	-2	NCBI:63223
Achatina	-2	NCBI:6529
Pupa	-2	NCBI:96459
Pupa	-25	BTO:0001143
col	-27	ENVO:00000084
Pupa	-2	NCBI:96459
Pupa	-25	BTO:0001143
Pupa	-2	NCBI:96459
Pupa	-25	BTO:0001143
Balza	-2	NCBI:1840475
Clausilia	-2	NCBI:63503
bidens	-2	NCBI:42336
Carychium minimum	-2	NCBI:453441
A. personata	-2	NCBI:294265
A. personata	-2	NCBI:60466
Auricula	-2	NCBI:1952198
Ancylus fluviatilis	-2	NCBI:153587
Physa fontinalis	-2	NCBI:146087
Planorbis	-2	NCBI:55738
P. hispidus	-2	NCBI:1032930
P. hispidus	-2	NCBI:1213340
P. hispidus	-2	NCBI:1404240
P. hispidus	-2	NCBI:167989
P. hispidus	-2	NCBI:304669
P. hispidus	-2	NCBI:347441
P. hispidus	-2	NCBI:502992
P. hispidus	-2	NCBI:681291
P. cristatus	-2	NCBI:1178543
P. cristatus	-2	NCBI:1245215
P. cristatus	-2	NCBI:1405145
P. cristatus	-2	NCBI:1453815
P. cristatus	-2	NCBI:156565
P. cristatus	-2	NCBI:157060
P. cristatus	-2	NCBI:1588619
P. cristatus	-2	NCBI:1766365
P. cristatus	-2	NCBI:1929870
P. cristatus	-2	NCBI:246700
P. cristatus	-2	NCBI:254643
P. cristatus	-2	NCBI:271702
P. cristatus	-2	NCBI:345573
P. cristatus	-2	NCBI:9049
P. cristatus	-2	NCBI:9680
ee el	-2	NCBI:7936
P. marginatus	-2	NCBI:1046238
P. marginatus	-2	NCBI:114333
P. marginatus	-2	NCBI:1241479
P. marginatus	-2	NCBI:1343061
P. marginatus	-2	NCBI:1384969
P. marginatus	-2	NCBI:1411630
P. marginatus	-2	NCBI:150430
P. marginatus	-2	NCBI:154435
P. marginatus	-2	NCBI:162039
P. marginatus	-2	NCBI:194548
P. marginatus	-2	NCBI:2095905
P. marginatus	-2	NCBI:252483
P. marginatus	-2	NCBI:30240
P. marginatus	-2	NCBI:376784
P. marginatus	-2	NCBI:463532
P. marginatus	-2	NCBI:46578
P. marginatus	-2	NCBI:555537
P. marginatus	-2	NCBI:878358
P. vortex	-2	NCBI:71995
spirorbis	-2	NCBI:272742
Limax	-2	NCBI:37860
Isle	-27	ENVO:00000098
Shells	-25	BTO:0004659
E. bilineata	-2	NCBI:329456
E. bilineata	-2	NCBI:721135
canal	-27	ENVO:00000014
Channel	-27	ENVO:00000395
I slands	-27	ENVO:00000098
Mollusca	-2	NCBI:6447
Fossil	-27	ENVO:00002164
Reptiles	-2	NCBI:1294634
Reptiles	-2	NCBI:8459
Reptiles	-2	NCBI:8504
Railway	-27	ENVO:00000065
Fishes	-2	NCBI:117565
Fishes	-2	NCBI:117569
Fishes	-2	NCBI:118072
Fishes	-2	NCBI:7777
Fishes	-2	NCBI:7878
Fishes	-2	NCBI:7898
Sandstone	-27	ENVO:00002055
Fossil	-27	ENVO:00002164
Mammalia	-2	NCBI:40674
Railway	-27	ENVO:00000065
Fossil	-27	ENVO:00002164
Reptiles	-2	NCBI:1294634
Reptiles	-2	NCBI:8459
Reptiles	-2	NCBI:8504
Vegetative	-25	BTO:0001434
Human	-2	NCBI:9606
Railways	-27	ENVO:00000065
Fossil	-27	ENVO:00002164
Reptiles	-2	NCBI:1294634
Reptiles	-2	NCBI:8459
Reptiles	-2	NCBI:8504
Parthenia	-2	NCBI:35934
cla la	-2	NCBI:1326876
Turritella	-2	NCBI:13736
unica	-2	NCBI:29063
seals	-2	NCBI:9709
ascaris	-2	NCBI:6251
Alvania	-2	NCBI:707132
Turritella terebra	-2	NCBI:13744
Truncatella	-2	NCBI:152317
Truncatella	-2	NCBI:55735
tentaculata	-2	NCBI:140493
Littorina	-2	NCBI:31213
Nerita	-2	NCBI:52927
ac tal	-2	NCBI:469763
canalis	-2	NCBI:1231962
canalis	-2	NCBI:1888413
canalis	-2	NCBI:212607
canalis	-2	NCBI:2173250
canalis	-2	NCBI:304258
canalis	-2	NCBI:346754
canalis	-2	NCBI:357691
canalis	-2	NCBI:380381
canalis	-2	NCBI:424858
canalis	-2	NCBI:55930
canalis	-2	NCBI:598226
canalis	-2	NCBI:666525
canalis	-2	NCBI:763291
canalis	-2	NCBI:80975
R. crenulata	-2	NCBI:1745143
R. crenulata	-2	NCBI:1940470
R. crenulata	-2	NCBI:242839
R. crenulata	-2	NCBI:280018
R. crenulata	-2	NCBI:61567
R. crenulata	-2	NCBI:935605
Rissoa	-2	NCBI:195038
cimex	-2	NCBI:30079
R. violacea	-2	NCBI:118048
R. violacea	-2	NCBI:160476
R. violacea	-2	NCBI:2801
R. violacea	-2	NCBI:5574
R. violacea	-2	NCBI:696274
col	-27	ENVO:00000084
striata	-25	BTO:0001311
Ps ol	-2	NCBI:216766
Ps ol	-2	NCBI:216908
pelea	-2	NCBI:59551
B vitrea	-2	NCBI:175319
Shells	-25	BTO:0004659
ape	-2	NCBI:314295
ape	-2	NCBI:4456
ascaris	-2	NCBI:6251
Rissoa	-2	NCBI:195038
tristriata	-2	NCBI:1909380
dispar	-2	NCBI:509375
Odostomia	-2	NCBI:177493
pallida	-25	BTO:0002246
unidentata	-2	NCBI:1329950
De eR	-2	NCBI:9850
V. obtusa	-2	NCBI:247663
Valvata piscinalis	-2	NCBI:699199
spirorbis	-2	NCBI:272742
Neritina	-2	NCBI:159947
Phasianella	-2	NCBI:335752
pulla	-2	NCBI:344661
Trochus	-2	NCBI:315782
T. Martini	-2	NCBI:759925
Monodonta	-2	NCBI:43340
Trochus	-2	NCBI:315782
crassa	-2	NCBI:688987
Helix	-2	NCBI:6534
alle	-2	NCBI:28690
alle	-2	NCBI:28690
clathrus	-2	NCBI:112985
Planaxis	-2	NCBI:146726
eels	-2	NCBI:7933
Cork	-25	BTO:0003378
Nerita	-2	NCBI:52927
Cerithium	-2	NCBI:145869
Murex	-2	NCBI:57630
C. lima	-2	NCBI:328773
C. lima	-2	NCBI:553700
eels	-2	NCBI:7933
seta	-25	BTO:0004212
Murex	-2	NCBI:57630
Terebra	-2	NCBI:89433
Nassa reticulata	-2	NCBI:6485
N. incrassata	-2	NCBI:1611568
Par	-2	NCBI:44741
Buccinum undatum	-2	NCBI:37541
OVUM	-25	BTO:0003801
F. despectus	-2	NCBI:245355
turricula	-2	NCBI:1088909
turricula	-2	NCBI:79405
nebula	-2	NCBI:987027
Murex	-2	NCBI:57630
gracilis	-25	BTO:0000536
erinaceus	-2	NCBI:9364
Aporrhais pes-pelecani	-2	NCBI:387443
coast	-27	ENVO:00000303
carica	-2	NCBI:3648
coast	-27	ENVO:00000303
Cork	-25	BTO:0003378
Erato	-2	NCBI:207883
Erato	-2	NCBI:217752
Tornatella	-2	NCBI:866074
Velutina	-2	NCBI:1676592
glaucina	-2	NCBI:704747
N. Alderi	-2	NCBI:453149
sac re	-2	NCBI:1053793
sac re	-2	NCBI:23028
sac re	-2	NCBI:334467
mammilla	-2	NCBI:1248729
Assiminea	-2	NCBI:55971
Ovula	-2	NCBI:217772
Ovula	-25	BTO:0001776
Terebra	-2	NCBI:89433
Volva	-2	NCBI:273629
Capulus Ungaricus	-2	NCBI:211736
alle	-2	NCBI:28690
Fissurella	-2	NCBI:315754
Emarginula	-2	NCBI:225312
SULA	-2	NCBI:32641
Lottia	-2	NCBI:72691
L. pulchella	-2	NCBI:1235680
L. pulchella	-2	NCBI:1406371
L. pulchella	-2	NCBI:1527164
L. pulchella	-2	NCBI:1587387
L. pulchella	-2	NCBI:1620130
L. pulchella	-2	NCBI:1671235
L. pulchella	-2	NCBI:177429
L. pulchella	-2	NCBI:217581
L. pulchella	-2	NCBI:342363
L. pulchella	-2	NCBI:508304
L. pulchella	-2	NCBI:556985
L. pulchella	-2	NCBI:557980
L. pulchella	-2	NCBI:6967
L. pulchella	-2	NCBI:866233
L. pulchella	-2	NCBI:979838
shore	-27	ENVO:00000304
tuberculatus	-2	NCBI:133114
coast	-27	ENVO:00000303
Dentalium	-2	NCBI:39427
mal al	-2	NCBI:3749
trachea	-2	NCBI:988164
trachea	-25	BTO:0001388
Cecum	-25	BTO:0000166
coast	-27	ENVO:00000303
coast	-27	ENVO:00000303
Mollusca	-2	NCBI:6447
Pteropoda	-2	NCBI:977783
P. depressa	-2	NCBI:106760
P. depressa	-2	NCBI:123850
P. depressa	-2	NCBI:1261378
P. depressa	-2	NCBI:1334556
P. depressa	-2	NCBI:1384691
P. depressa	-2	NCBI:1477650
P. depressa	-2	NCBI:1492672
P. depressa	-2	NCBI:1553672
P. depressa	-2	NCBI:157620
P. depressa	-2	NCBI:173127
P. depressa	-2	NCBI:1873246
P. depressa	-2	NCBI:194273
P. depressa	-2	NCBI:1978169
P. depressa	-2	NCBI:411227
P. depressa	-2	NCBI:576836
P. depressa	-2	NCBI:87960
Patella vulgata	-2	NCBI:6465
coast	-27	ENVO:00000303
pellucida	-25	BTO:0003448
roa	-2	NCBI:1510180
P. coerulea	-2	NCBI:1241245
P. coerulea	-2	NCBI:1679505
P. coerulea	-2	NCBI:1766003
P. coerulea	-2	NCBI:1932163
P. coerulea	-2	NCBI:446896
P. coerulea	-2	NCBI:59107
Chiton	-2	NCBI:256107
B.A	-2	NCBI:1582
Tuber	-25	BTO:0001400
B.A	-2	NCBI:1582
B.A	-2	NCBI:1582
ACEPHALA	-2	NCBI:327281
Crania	-2	NCBI:317944
Crania	-25	BTO:0001295
Anomia	-2	NCBI:102290
Crania	-2	NCBI:317944
Crania	-25	BTO:0001295
Cork	-25	BTO:0003378
Dentalium	-2	NCBI:39427
cranium	-25	BTO:0001295
ACEPHALA	-2	NCBI:327281
Anomia	-2	NCBI:102290
A. cepa	-2	NCBI:4679
A. cymbiformis	-2	NCBI:1934351
A. cymbiformis	-2	NCBI:472472
aculeata	-2	NCBI:7434
Ostrea edulis	-2	NCBI:37623
Pecten maximus	-2	NCBI:6579
P. lineatus	-2	NCBI:107925
P. lineatus	-2	NCBI:1285366
P. lineatus	-2	NCBI:1530207
P. lineatus	-2	NCBI:1606685
P. lineatus	-2	NCBI:1620919
P. lineatus	-2	NCBI:1657130
P. lineatus	-2	NCBI:2028675
P. lineatus	-2	NCBI:2056292
P. lineatus	-2	NCBI:205966
P. lineatus	-2	NCBI:243562
P. lineatus	-2	NCBI:27695
P. lineatus	-2	NCBI:313187
P. lineatus	-2	NCBI:360510
