Foraminifera	Off Ananas Rocks_1841-09-16_192.024	MED-AegeanMolluscaAndRadiata_390	MED-AegeanMolluscaAndRadiata_390
Pecten similis	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_391	MED-AegeanMolluscaAndRadiata_391
Lima (Limatula) elongata	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_392	MED-AegeanMolluscaAndRadiata_392
Lima (Limatula) crassa	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_393	MED-AegeanMolluscaAndRadiata_393
Nucula polii	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_394	MED-AegeanMolluscaAndRadiata_394
Nucula striata	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_395	MED-AegeanMolluscaAndRadiata_395
Arca lactea	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_396	MED-AegeanMolluscaAndRadiata_396
Poromya anatinoides	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_397	MED-AegeanMolluscaAndRadiata_397
Neaera costellata	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_398	MED-AegeanMolluscaAndRadiata_398
Neaera cuspidata	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_399	MED-AegeanMolluscaAndRadiata_399
Hiatella rugosa	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_400	MED-AegeanMolluscaAndRadiata_400
Pandora obtusa	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_401	MED-AegeanMolluscaAndRadiata_401
Kellia abyssicola	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_402	MED-AegeanMolluscaAndRadiata_402
Cardium minimum	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_403	MED-AegeanMolluscaAndRadiata_403
Rissoa reticulata	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_404	MED-AegeanMolluscaAndRadiata_404
Bulla utriculus	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_405	MED-AegeanMolluscaAndRadiata_405
Trochus millegranus	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_406	MED-AegeanMolluscaAndRadiata_406
Parthenia ventricosa	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_407	MED-AegeanMolluscaAndRadiata_407
Dentalium quinquangulare	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_408	MED-AegeanMolluscaAndRadiata_408
Atlanta peronii	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_409	MED-AegeanMolluscaAndRadiata_409
Ladas planorboides	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_410	MED-AegeanMolluscaAndRadiata_410
Limacina	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_411	MED-AegeanMolluscaAndRadiata_411
Hyalaea gibbosa	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_412	MED-AegeanMolluscaAndRadiata_412
Hyalaea vaginellina	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_413	MED-AegeanMolluscaAndRadiata_413
Cleodora pyramidata	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_414	MED-AegeanMolluscaAndRadiata_414
Creseis	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_415	MED-AegeanMolluscaAndRadiata_415
Ditrupa subulata	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_416	MED-AegeanMolluscaAndRadiata_416
Ditrupa perpusilla	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_417	MED-AegeanMolluscaAndRadiata_417
Crustacea	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_418	MED-AegeanMolluscaAndRadiata_418
Amphiura chiajei	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_419	MED-AegeanMolluscaAndRadiata_419
Cidaris	Channel between Morea and Cerigo_09-02_201.168	MED-AegeanMolluscaAndRadiata_420	MED-AegeanMolluscaAndRadiata_420
Anomia polymorpha	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_421	MED-AegeanMolluscaAndRadiata_421
Lima (Limatula) elongata	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_422	MED-AegeanMolluscaAndRadiata_422
Lima (Limatula) crassa	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_423	MED-AegeanMolluscaAndRadiata_423
Pecten similis	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_424	MED-AegeanMolluscaAndRadiata_424
Pecten dumasii	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_425	MED-AegeanMolluscaAndRadiata_425
Pecten fenestratus	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_426	MED-AegeanMolluscaAndRadiata_426
Nucula polii	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_427	MED-AegeanMolluscaAndRadiata_427
Arca tetragona	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_428	MED-AegeanMolluscaAndRadiata_428
Arca lactea	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_429	MED-AegeanMolluscaAndRadiata_429
Cardium minimum	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_430	MED-AegeanMolluscaAndRadiata_430
Kellia abyssicola	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_431	MED-AegeanMolluscaAndRadiata_431
Ligula profundissima	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_432	MED-AegeanMolluscaAndRadiata_432
Neaera costellata	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_433	MED-AegeanMolluscaAndRadiata_433
Neaera cuspidata	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_434	MED-AegeanMolluscaAndRadiata_434
Murex vaginatus	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_435	MED-AegeanMolluscaAndRadiata_435
Cerithium lima	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_436	MED-AegeanMolluscaAndRadiata_436
Rissoa	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_437	MED-AegeanMolluscaAndRadiata_437
Parthenia ventricosa	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_438	MED-AegeanMolluscaAndRadiata_438
Eulima subulata	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_439	MED-AegeanMolluscaAndRadiata_439
Eulima distorta	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_440	MED-AegeanMolluscaAndRadiata_440
Dentalium quinquangulare	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_441	MED-AegeanMolluscaAndRadiata_441
Bulla utriculus	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_442	MED-AegeanMolluscaAndRadiata_442
Carinaria mediterranea	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_443	MED-AegeanMolluscaAndRadiata_443
Atlanta peronii	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_444	MED-AegeanMolluscaAndRadiata_444
Limacina	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_445	MED-AegeanMolluscaAndRadiata_445
Hyalaea gibbosa	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_446	MED-AegeanMolluscaAndRadiata_446
Hyalaea vaginellina	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_447	MED-AegeanMolluscaAndRadiata_447
Creseis clava	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_448	MED-AegeanMolluscaAndRadiata_448
Creseis spinifera	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_449	MED-AegeanMolluscaAndRadiata_449
Hyalocylis striata	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_450	MED-AegeanMolluscaAndRadiata_450
Idmonea	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_451	MED-AegeanMolluscaAndRadiata_451
Ophiura abyssicola	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_452	MED-AegeanMolluscaAndRadiata_452
Brissus	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_453	MED-AegeanMolluscaAndRadiata_453
Serpula	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_454	MED-AegeanMolluscaAndRadiata_454
Ditrupa perpusilla	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_455	MED-AegeanMolluscaAndRadiata_455
Crustacea	Off Island of Amorgo_1841-08-02_256.032	MED-AegeanMolluscaAndRadiata_456	MED-AegeanMolluscaAndRadiata_456
Pecten similis	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_457	MED-AegeanMolluscaAndRadiata_457
Pecten concentricus	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_458	MED-AegeanMolluscaAndRadiata_458
Pecten dumasii	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_459	MED-AegeanMolluscaAndRadiata_459
Lima (Limatula) elongata	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_460	MED-AegeanMolluscaAndRadiata_460
Lima (Limatula) crassa	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_461	MED-AegeanMolluscaAndRadiata_461
Arca lactea	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_462	MED-AegeanMolluscaAndRadiata_462
Arca scabra	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_463	MED-AegeanMolluscaAndRadiata_463
Poromya anatinoides	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_464	MED-AegeanMolluscaAndRadiata_464
Kellia abyssicola	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_465	MED-AegeanMolluscaAndRadiata_465
Neaera cuspidata	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_466	MED-AegeanMolluscaAndRadiata_466
Neaera costellata	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_467	MED-AegeanMolluscaAndRadiata_467
Neaera abbreviata	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_468	MED-AegeanMolluscaAndRadiata_468
Cardita squamosa	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_469	MED-AegeanMolluscaAndRadiata_469
Ligula profundissima	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_470	MED-AegeanMolluscaAndRadiata_470
Novocrania anomala	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_471	MED-AegeanMolluscaAndRadiata_471
Megathiris detruncata	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_472	MED-AegeanMolluscaAndRadiata_472
Murex vaginatus	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_473	MED-AegeanMolluscaAndRadiata_473
Fusus muricinus	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_474	MED-AegeanMolluscaAndRadiata_474
Marginella clandestina	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_475	MED-AegeanMolluscaAndRadiata_475
Rissoa reticulata	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_476	MED-AegeanMolluscaAndRadiata_476
Rissoa	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_477	MED-AegeanMolluscaAndRadiata_477
Parthenia ventricosa	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_478	MED-AegeanMolluscaAndRadiata_478
Cerithium lima	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_479	MED-AegeanMolluscaAndRadiata_479
Lottia unicolor	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_480	MED-AegeanMolluscaAndRadiata_480
Scissurella plicata	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_481	MED-AegeanMolluscaAndRadiata_481
Peracle physoides	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_482	MED-AegeanMolluscaAndRadiata_482
Hyalaea gibbosa	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_483	MED-AegeanMolluscaAndRadiata_483
Hyalaea vaginellina	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_484	MED-AegeanMolluscaAndRadiata_484
Hyalaea cornea	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_485	MED-AegeanMolluscaAndRadiata_485
Cleodora pyramidata	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_486	MED-AegeanMolluscaAndRadiata_486
Creseis	Off Milo_1841-09-17_274.32	MED-AegeanMolluscaAndRadiata_487	MED-AegeanMolluscaAndRadiata_487
Pecten concentricus	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_488	MED-AegeanMolluscaAndRadiata_488
Pecten hoskynsi	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_489	MED-AegeanMolluscaAndRadiata_489
Pecten similis	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_490	MED-AegeanMolluscaAndRadiata_490
Arca imbricata	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_491	MED-AegeanMolluscaAndRadiata_491
Nucula striata	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_492	MED-AegeanMolluscaAndRadiata_492
Nucula aegeensis	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_493	MED-AegeanMolluscaAndRadiata_493
Kellia abyssicola	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_494	MED-AegeanMolluscaAndRadiata_494
Neaera cuspidata	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_495	MED-AegeanMolluscaAndRadiata_495
Neaera costellata	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_496	MED-AegeanMolluscaAndRadiata_496
Neaera abbreviata	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_497	MED-AegeanMolluscaAndRadiata_497
Ligula profundissima	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_498	MED-AegeanMolluscaAndRadiata_498
Pleurotoma abyssicola	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_499	MED-AegeanMolluscaAndRadiata_499
Nassa intermedia	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_500	MED-AegeanMolluscaAndRadiata_500
Rissoa reticulata	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_501	MED-AegeanMolluscaAndRadiata_501
Marginella clandestina	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_502	MED-AegeanMolluscaAndRadiata_502
Dentalium quinquangulare	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_503	MED-AegeanMolluscaAndRadiata_503
Hyalaea cornea	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_504	MED-AegeanMolluscaAndRadiata_504
Hyalaea gibbosa	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_505	MED-AegeanMolluscaAndRadiata_505
Hyalaea vaginellina	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_506	MED-AegeanMolluscaAndRadiata_506
Cleodora pyramidata	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_507	MED-AegeanMolluscaAndRadiata_507
Creseis clava	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_508	MED-AegeanMolluscaAndRadiata_508
Creseis spinifera	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_509	MED-AegeanMolluscaAndRadiata_509
Hyalocylis striata	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_510	MED-AegeanMolluscaAndRadiata_510
Limacina	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_511	MED-AegeanMolluscaAndRadiata_511
Carinaria mediterranea	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_512	MED-AegeanMolluscaAndRadiata_512
Peracle physoides	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_513	MED-AegeanMolluscaAndRadiata_513
Nodosaria	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_514	MED-AegeanMolluscaAndRadiata_514
Foraminifera	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_515	MED-AegeanMolluscaAndRadiata_515
Brachyura	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_516	MED-AegeanMolluscaAndRadiata_516
Porifera	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_517	MED-AegeanMolluscaAndRadiata_517
Amphiura chiajei	Gulf of Macri_1843-12-23_338.328	MED-AegeanMolluscaAndRadiata_518	MED-AegeanMolluscaAndRadiata_518
Terebratula vitrea	S. extremity of Gulf of Macri_1841-11-25_420.624	MED-AegeanMolluscaAndRadiata_519	MED-AegeanMolluscaAndRadiata_519
Ligula profundissima	S. extremity of Gulf of Macri_1841-11-25_420.624	MED-AegeanMolluscaAndRadiata_520	MED-AegeanMolluscaAndRadiata_520
Arca imbricata	S. extremity of Gulf of Macri_1841-11-25_420.624	MED-AegeanMolluscaAndRadiata_521	MED-AegeanMolluscaAndRadiata_521
Dentalium quinquangulare	S. extremity of Gulf of Macri_1841-11-25_420.624	MED-AegeanMolluscaAndRadiata_522	MED-AegeanMolluscaAndRadiata_522
Hyalaea gibbosa	S. extremity of Gulf of Macri_1841-11-25_420.624	MED-AegeanMolluscaAndRadiata_523	MED-AegeanMolluscaAndRadiata_523
Cleodora pyramidata	S. extremity of Gulf of Macri_1841-11-25_420.624	MED-AegeanMolluscaAndRadiata_524	MED-AegeanMolluscaAndRadiata_524
Creseis spinifera	S. extremity of Gulf of Macri_1841-11-25_420.624	MED-AegeanMolluscaAndRadiata_525	MED-AegeanMolluscaAndRadiata_525
Annelida	S. extremity of Gulf of Macri_1841-11-25_420.624	MED-AegeanMolluscaAndRadiata_526	MED-AegeanMolluscaAndRadiata_526
Serpula	S. extremity of Gulf of Macri_1841-11-25_420.624	MED-AegeanMolluscaAndRadiata_527	MED-AegeanMolluscaAndRadiata_527
Alecto	S. extremity of Gulf of Macri_1841-11-25_420.624	MED-AegeanMolluscaAndRadiata_528	MED-AegeanMolluscaAndRadiata_528
Lobatula	S. extremity of Gulf of Macri_1841-11-25_420.624	MED-AegeanMolluscaAndRadiata_529	MED-AegeanMolluscaAndRadiata_529
